3E4M40FTJXXCDRPVC,121,4,4.4,11.8
V0102SVV8SBZELPH4,124,7,4.8,11.8
VBHD08AMCC8CB69ZV,109,5,3.9,8.1
6X1EM45SMEA0FW33S,225,8,3.0,8.1
S5LV8JDJ79MRK4MPY,94,4,4.3,11.8
NRF4DL1TEYY0TX4PA,80,7,2.0,6.3
UN9UCNBHPGS863LCE,135,6,1.7,6.1
ZK4BFCGYWVW7U2L9V,105,8,3.8,8.1
M8NBBXH6Z5ZECYU1U,177,5,3.9,8.1
RLA8SP9P84WP2A64T,169,6,4.1,11.8
M4X38LUSAS8Y8DJHU,232,4,3.3,8.1
JW1DBGR2LPRNSHR37,180,4,2.7,6.3
JSTUJYBAR3L3B7AZC,130,6,4.7,11.8
1NNUYNTY1NFWMWS1W,199,4,1.4,6.1
71X9FV6FRG2KLVSCH,229,5,4.0,11.8
M3064AB0N9YFLX09J,131,6,3.1,8.1
SFY313WEDK7P915CX,108,8,4.9,11.8
PW8BYN6FGYKJ3YZ92,84,6,2.8,6.3
5XVLAZRZNG2NNJN1W,91,8,3.9,8.1
3GUFJ2JFTLP30HYDB,247,5,1.2,6.1
9TKLCAAELKYE11EXZ,98,7,1.2,6.1
VFX9EL0VLGP8LGHX8,140,7,3.6,8.1
3PC9CTUH7RVXWKD73,130,6,1.6,6.1
M91HNB4BJ7WH82WGR,149,5,1.9,6.1
NVUZ994N7WR6KJKNS,156,6,2.1,6.3
4E7FCG9U95C5KKXPL,233,6,4.9,11.8
XSBZS8J7XLYPHA2N1,129,5,3.7,8.1
6RUCS137TZDPGD5WL,176,6,2.7,6.3
PXMGPBF12YBVLSA52,153,5,2.5,6.3
8S77398MUKXEKHLBX,204,8,4.1,11.8
NHJE2GPJDBUH2T4MF,224,5,3.2,8.1
0FB8VRRHG3LYSL6H3,231,6,3.7,8.1
MJ12VX8SK7RNT73XS,240,8,3.9,8.1
URDUJ1KPY47BBML1W,138,7,2.2,6.3
TZU2WCFX39DL5B2C2,230,5,1.7,6.1
